code,state_code,full_code,name,chamber,type,level,open_states_name
190,25,25190-lower,7th Suffolk,lower,StateDistrict,state,Seventh Suffolk
090,25,25090-lower,8th Essex,lower,StateDistrict,state,Eighth Essex
109,25,25109-lower,8th Hampden,lower,StateDistrict,state,Eighth Hampden
125,25,25125-lower,8th Middlesex,lower,StateDistrict,state,Eighth Middlesex
210,25,25210-lower,8th Worcester,lower,StateDistrict,state,Eighth Worcester
077,25,25077-lower,9th Bristol,lower,StateDistrict,state,Ninth Bristol
110,25,25110-lower,9th Hampden,lower,StateDistrict,state,Ninth Hampden
126,25,25126-lower,9th Middlesex,lower,StateDistrict,state,Ninth Middlesex
165,25,25165-lower,9th Norfolk,lower,StateDistrict,state,Ninth Norfolk
211,25,25211-lower,9th Worcester,lower,StateDistrict,state,Ninth Worcester
078,25,25078-lower,10th Bristol,lower,StateDistrict,state,Tenth Bristol
111,25,25111-lower,10th Hampden,lower,StateDistrict,state,Tenth Hampden
112,25,25112-lower,11th Hampden,lower,StateDistrict,state,Eleventh Hampden
080,25,25080-lower,12th Bristol,lower,StateDistrict,state,Twelfth Bristol
113,25,25113-lower,12th Hampden,lower,StateDistrict,state,Twelfth Hampden
183,25,25183-lower,12th Plymouth,lower,StateDistrict,state,Twelfth Plymouth
195,25,25195-lower,12th Suffolk,lower,StateDistrict,state,Twelfth Suffolk
214,25,25214-lower,12th Worcester,lower,StateDistrict,state,Twelfth Worcester
169,25,25169-lower,13th Norfolk,lower,StateDistrict,state,Thirteenth Norfolk
096,25,25096-lower,14th Essex,lower,StateDistrict,state,Fourteenth Essex
131,25,25131-lower,14th Middlesex,lower,StateDistrict,state,Fourteenth Middlesex
170,25,25170-lower,14th Norfolk,lower,StateDistrict,state,Fourteenth Norfolk
216,25,25216-lower,14th Worcester,lower,StateDistrict,state,Fourteenth Worcester
199,25,25199-lower,16th Suffolk,lower,StateDistrict,state,Sixteenth Suffolk
099,25,25099-lower,17th Essex,lower,StateDistrict,state,Seventeenth Essex
202,25,25202-lower,19th Suffolk,lower,StateDistrict,state,Nineteenth Suffolk
100,25,25100-lower,1st Franklin,lower,StateDistrict,state,First Franklin
184,25,25184-lower,1st Suffolk,lower,StateDistrict,state,First Suffolk
137,25,25137-lower,20th Middlesex,lower,StateDistrict,state,Twentieth Middlesex
103,25,25103-lower,2nd Hampden,lower,StateDistrict,state,Second Hampden
116,25,25116-lower,2nd Hampshire,lower,StateDistrict,state,Second Hampshire
158,25,25158-lower,2nd Norfolk,lower,StateDistrict,state,Second Norfolk
149,25,25149-lower,32nd Middlesex,lower,StateDistrict,state,Thirty-Second Middlesex
085,25,25085-lower,3rd Essex,lower,StateDistrict,state,Third Essex
104,25,25104-lower,3rd Hampden,lower,StateDistrict,state,Third Hampden
105,25,25105-lower,4th Hampden,lower,StateDistrict,state,Fourth Hampden
121,25,25121-lower,4th Middlesex,lower,StateDistrict,state,Fourth Middlesex
160,25,25160-lower,4th Norfolk,lower,StateDistrict,state,Fourth Norfolk
175,25,25175-lower,4th Plymouth,lower,StateDistrict,state,Fourth Plymouth
074,25,25074-lower,6th Bristol,lower,StateDistrict,state,Sixth Bristol
177,25,25177-lower,6th Plymouth,lower,StateDistrict,state,Sixth Plymouth
