code,state_code,full_code,name,chamber,type,level,open_states_name
603,33,33603-lower,Merrimack County No. 3,lower,StateDistrict,state,Merrimack 3
605,33,33605-lower,Merrimack County No. 5,lower,StateDistrict,state,Merrimack 5
607,33,33607-lower,Merrimack County No. 7,lower,StateDistrict,state,Merrimack 7
608,33,33608-lower,Merrimack County No. 8,lower,StateDistrict,state,Merrimack 8
610,33,33610-lower,Merrimack County No. 10,lower,StateDistrict,state,Merrimack 10
611,33,33611-lower,Merrimack County No. 11,lower,StateDistrict,state,Merrimack 11
612,33,33612-lower,Merrimack County No. 12,lower,StateDistrict,state,Merrimack 12
617,33,33617-lower,Merrimack County No. 17,lower,StateDistrict,state,Merrimack 17
619,33,33619-lower,Merrimack County No. 19,lower,StateDistrict,state,Merrimack 19
621,33,33621-lower,Merrimack County No. 21,lower,StateDistrict,state,Merrimack 21
623,33,33623-lower,Merrimack County No. 23,lower,StateDistrict,state,Merrimack 23
703,33,33703-lower,Rockingham County No. 3,lower,StateDistrict,state,Rockingham 3
704,33,33704-lower,Rockingham County No. 4,lower,StateDistrict,state,Rockingham 4
705,33,33705-lower,Rockingham County No. 5,lower,StateDistrict,state,Rockingham 5
708,33,33708-lower,Rockingham County No. 8,lower,StateDistrict,state,Rockingham 8
714,33,33714-lower,Rockingham County No. 14,lower,StateDistrict,state,Rockingham 14
716,33,33716-lower,Rockingham County No. 16,lower,StateDistrict,state,Rockingham 16
718,33,33718-lower,Rockingham County No. 18,lower,StateDistrict,state,Rockingham 18
722,33,33722-lower,Rockingham County No. 22,lower,StateDistrict,state,Rockingham 22
727,33,33727-lower,Rockingham County No. 27,lower,StateDistrict,state,Rockingham 27
728,33,33728-lower,Rockingham County No. 28,lower,StateDistrict,state,Rockingham 28
801,33,33801-lower,Strafford County No. 1,lower,StateDistrict,state,Strafford 1
808,33,33808-lower,Strafford County No. 8,lower,StateDistrict,state,Strafford 8
809,33,33809-lower,Strafford County No. 9,lower,StateDistrict,state,Strafford 9
810,33,33810-lower,Strafford County No. 10,lower,StateDistrict,state,Strafford 10
811,33,33811-lower,Strafford County No. 11,lower,StateDistrict,state,Strafford 11
815,33,33815-lower,Strafford County No. 15,lower,StateDistrict,state,Strafford 15
816,33,33816-lower,Strafford County No. 16,lower,StateDistrict,state,Strafford 16
817,33,33817-lower,Strafford County No. 17,lower,StateDistrict,state,Strafford 17
818,33,33818-lower,Strafford County No. 18,lower,StateDistrict,state,Strafford 18
902,33,33902-lower,Sullivan County No. 2,lower,StateDistrict,state,Sullivan 2
903,33,33903-lower,Sullivan County No. 3,lower,StateDistrict,state,Sullivan 3
905,33,33905-lower,Sullivan County No. 5,lower,StateDistrict,state,Sullivan 5
906,33,33906-lower,Sullivan County No. 6,lower,StateDistrict,state,Sullivan 6
907,33,33907-lower,Sullivan County No. 7,lower,StateDistrict,state,Sullivan 7
102,33,33102-lower,Carroll County No. 2,lower,StateDistrict,state,Carroll 2
206,33,33206-lower,Cheshire County No. 6,lower,StateDistrict,state,Cheshire 6
208,33,33208-lower,Cheshire County No. 8,lower,StateDistrict,state,Cheshire 8
304,33,33304-lower,Coos County No. 4,lower,StateDistrict,state,Coos 4
402,33,33402-lower,Grafton County No. 2,lower,StateDistrict,state,Grafton 2
407,33,33407-lower,Grafton County No. 7,lower,StateDistrict,state,Grafton 7
409,33,33409-lower,Grafton County No. 9,lower,StateDistrict,state,Grafton 9
506,33,33506-lower,Hillsborough County No. 6,lower,StateDistrict,state,Hillsborough 6
510,33,33510-lower,Hillsborough County No. 10,lower,StateDistrict,state,Hillsborough 10
522,33,33522-lower,Hillsborough County No. 22,lower,StateDistrict,state,Hillsborough 22
527,33,33527-lower,Hillsborough County No. 27,lower,StateDistrict,state,Hillsborough 27
529,33,33529-lower,Hillsborough County No. 29,lower,StateDistrict,state,Hillsborough 29
531,33,33531-lower,Hillsborough County No. 31,lower,StateDistrict,state,Hillsborough 31
601,33,33601-lower,Merrimack County No. 1,lower,StateDistrict,state,Merrimack 1
602,33,33602-lower,Merrimack County No. 2,lower,StateDistrict,state,Merrimack 2
620,33,33620-lower,Merrimack County No. 20,lower,StateDistrict,state,Merrimack 20
622,33,33622-lower,Merrimack County No. 22,lower,StateDistrict,state,Merrimack 22
624,33,33624-lower,Merrimack County No. 24,lower,StateDistrict,state,Merrimack 24
719,33,33719-lower,Rockingham County No. 19,lower,StateDistrict,state,Rockingham 19
721,33,33721-lower,Rockingham County No. 21,lower,StateDistrict,state,Rockingham 21
001,33,33001-lower,Belknap County No. 1,lower,StateDistrict,state,Belknap 1
004,33,33004-lower,Belknap County No. 4,lower,StateDistrict,state,Belknap 4
201,33,33201-lower,Cheshire County No. 1,lower,StateDistrict,state,Cheshire 1
204,33,33204-lower,Cheshire County No. 4,lower,StateDistrict,state,Cheshire 4
211,33,33211-lower,Cheshire County No. 11,lower,StateDistrict,state,Cheshire 11
303,33,33303-lower,Coos County No. 3,lower,StateDistrict,state,Coos 3
406,33,33406-lower,Grafton County No. 6,lower,StateDistrict,state,Grafton 6
501,33,33501-lower,Hillsborough County No. 1,lower,StateDistrict,state,Hillsborough 1
509,33,33509-lower,Hillsborough County No. 9,lower,StateDistrict,state,Hillsborough 9
511,33,33511-lower,Hillsborough County No. 11,lower,StateDistrict,state,Hillsborough 11
517,33,33517-lower,Hillsborough County No. 17,lower,StateDistrict,state,Hillsborough 17
523,33,33523-lower,Hillsborough County No. 23,lower,StateDistrict,state,Hillsborough 23
530,33,33530-lower,Hillsborough County No. 30,lower,StateDistrict,state,Hillsborough 30
536,33,33536-lower,Hillsborough County No. 36,lower,StateDistrict,state,Hillsborough 36
609,33,33609-lower,Merrimack County No. 9,lower,StateDistrict,state,Merrimack 9
613,33,33613-lower,Merrimack County No. 13,lower,StateDistrict,state,Merrimack 13
614,33,33614-lower,Merrimack County No. 14,lower,StateDistrict,state,Merrimack 14
702,33,33702-lower,Rockingham County No. 2,lower,StateDistrict,state,Rockingham 2
706,33,33706-lower,Rockingham County No. 6,lower,StateDistrict,state,Rockingham 6
712,33,33712-lower,Rockingham County No. 12,lower,StateDistrict,state,Rockingham 12
713,33,33713-lower,Rockingham County No. 13,lower,StateDistrict,state,Rockingham 13
720,33,33720-lower,Rockingham County No. 20,lower,StateDistrict,state,Rockingham 20
725,33,33725-lower,Rockingham County No. 25,lower,StateDistrict,state,Rockingham 25
803,33,33803-lower,Strafford County No. 3,lower,StateDistrict,state,Strafford 3
805,33,33805-lower,Strafford County No. 5,lower,StateDistrict,state,Strafford 5
812,33,33812-lower,Strafford County No. 12,lower,StateDistrict,state,Strafford 12
814,33,33814-lower,Strafford County No. 14,lower,StateDistrict,state,Strafford 14
901,33,33901-lower,Sullivan County No. 1,lower,StateDistrict,state,Sullivan 1
908,33,33908-lower,Sullivan County No. 8,lower,StateDistrict,state,Sullivan 8
